Covid-19 Population Estimated by PSD Model @ CDS/IISc
Day AN AP AR AS BR CH CT DL GA GJ HR HP JK JH KA KL LA LD MP MH MN OR PY PB RJ SK TN TG TR UP UT WB Total
18.0 60 321 20 40 140 180 60 982 20 741 621 80 240 20 862 2345 281 20 341 2565 20 80 40 521 862 20 641 922 20 902 120 240 14328
19.0 67 356 22 45 156 200 67 1091 22 824 690 89 267 22 957 2605 312 22 378 2850 22 89 45 579 957 22 712 1024 22 1002 134 267 15919
20.0 74 393 25 49 172 221 74 1203 25 908 761 98 295 25 1056 2872 344 25 417 3142 25 98 49 638 1056 25 786 1129 25 1105 147 295 17553
21.0 81 431 27 54 188 242 81 1319 27 996 834 108 323 27 1157 3148 377 27 457 3444 27 108 54 700 1157 27 861 1238 27 1211 161 323 19240
22.0 88 470 29 59 206 264 88 1439 29 1086 910 117 352 29 1263 3436 411 29 499 3759 29 117 59 763 1263 29 940 1351 29 1321 176 352 20996
23.0 96 510 32 64 223 287 96 1563 32 1180 989 128 383 32 1372 3733 447 32 542 4084 32 128 64 830 1372 32 1021 1468 32 1436 191 383 22812
24.0 104 552 35 69 242 311 104 1691 35 1277 1070 138 414 35 1484 4038 483 35 587 4418 35 138 69 897 1484 35 1104 1588 35 1553 207 414 24678
25.0 112 595 37 74 260 335 112 1822 37 1376 1153 149 446 37 1599 4350 520 37 632 4759 37 149 74 967 1599 37 1190 1710 37 1673 223 446 26583
26.0 120 638 40 80 279 359 120 1954 40 1476 1236 160 479 40 1715 4666 558 40 678 5105 40 160 80 1037 1715 40 1276 1835 40 1795 239 479 28516
27.0 128 682 43 85 298 383 128 2088 43 1576 1321 170 511 43 1832 4985 597 43 724 5454 43 170 85 1108 1832 43 1363 1960 43 1917 256 511 30465
28.0 136 725 45 91 317 408 136 2222 45 1677 1405 181 544 45 1949 5304 635 45 771 5803 45 181 91 1179 1949 45 1451 2085 45 2040 272 544 32416
29.0 144 769 48 96 336 432 144 2354 48 1778 1489 192 577 48 2066 5622 673 48 817 6150 48 192 96 1249 2066 48 1538 2210 48 2162 288 577 34354
30.0 152 812 51 101 355 456 152 2485 51 1877 1572 203 609 51 2181 5934 710 51 862 6492 51 203 101 1319 2181 51 1623 2333 51 2282 304 609 36264
31.0 160 853 53 107 373 480 160 2613 53 1973 1653 213 640 53 2293 6239 747 53 907 6826 53 213 107 1387 2293 53 1706 2453 53 2400 320 640 38129
32.0 168 894 56 112 391 503 168 2737 56 2066 1731 223 670 56 2402 6534 782 56 949 7149 56 223 112 1452 2402 56 1787 2569 56 2513 335 670 39932
33.0 175 932 58 117 408 524 175 2855 58 2156 1806 233 699 58 2505 6816 816 58 990 7457 58 233 117 1515 2505 58 1864 2680 58 2622 350 699 41656
34.0 182 969 61 121 424 545 182 2966 61 2240 1877 242 726 61 2603 7083 848 61 1029 7749 61 242 121 1574 2603 61 1937 2785 61 2724 363 726 43283
35.0 188 1002 63 125 439 564 188 3070 63 2318 1942 251 752 63 2694 7331 877 63 1065 8020 63 251 125 1629 2694 63 2005 2882 63 2819 376 752 44798
36.0 194 1033 65 129 452 581 194 3165 65 2390 2002 258 775 65 2777 7557 904 65 1098 8268 65 258 129 1679 2777 65 2067 2971 65 2907 388 775 46183
37.0 199 1061 66 133 464 597 199 3250 66 2454 2056 265 796 66 2852 7760 929 66 1128 8490 66 265 133 1725 2852 66 2122 3051 66 2985 398 796 47424
38.0 204 1085 68 136 475 611 204 3324 68 2510 2103 271 814 68 2917 7938 950 68 1153 8684 68 271 136 1764 2917 68 2171 3121 68 3053 407 814 48507
39.0 207 1106 69 138 484 622 207 3387 69 2557 2143 276 829 69 2972 8087 968 69 1175 8847 69 276 138 1797 2972 69 2212 3179 69 3110 415 829 49420
40.0 210 1122 70 140 491 631 210 3437 70 2595 2174 281 842 70 3016 8207 982 70 1192 8978 70 281 140 1824 3016 70 2245 3227 70 3156 421 842 50152
41.0 213 1138 71 142 498 640 213 3485 71 2631 2204 284 853 71 3058 8320 996 71 1209 9102 71 284 142 1849 3058 71 2276 3271 71 3200 427 853 50846
42.0 217 1155 72 144 505 650 217 3538 72 2671 2238 289 866 72 3104 8447 1011 72 1227 9241 72 289 144 1877 3104 72 2310 3321 72 3249 433 866 51621
43.0 220 1174 73 147 514 661 220 3597 73 2716 2275 294 881 73 3156 8588 1028 73 1248 9395 73 294 147 1908 3156 73 2349 3376 73 3303 440 881 52480
44.0 224 1196 75 149 523 673 224 3661 75 2765 2316 299 897 75 3213 8743 1046 75 1270 9564 75 299 149 1943 3213 75 2391 3437 75 3363 448 897 53427
45.0 229 1219 76 152 533 686 229 3733 76 2818 2361 305 914 76 3276 8913 1066 76 1295 9750 76 305 152 1981 3276 76 2438 3504 76 3428 457 914 54465
46.0 233 1244 78 156 544 700 233 3810 78 2877 2411 311 933 78 3344 9098 1089 78 1322 9954 78 311 156 2022 3344 78 2488 3577 78 3499 467 933 55601
47.0 238 1272 79 159 556 715 238 3895 79 2941 2464 318 954 79 3418 9301 1113 79 1351 10176 79 318 159 2067 3418 79 2544 3657 79 3577 477 954 56840
48.0 244 1302 81 163 570 732 244 3988 81 3011 2523 326 977 81 3499 9521 1139 81 1383 10417 81 326 163 2116 3499 81 2604 3743 81 3662 488 977 58187
49.0 250 1335 83 167 584 751 250 4088 83 3087 2586 334 1001 83 3587 9761 1168 83 1418 10678 83 334 167 2169 3587 83 2670 3838 83 3754 501 1001 59648
50.0 257 1370 86 171 599 771 257 4196 86 3169 2655 343 1028 86 3682 10020 1199 86 1456 10962 86 343 171 2227 3682 86 2740 3939 86 3854 514 1028 61231
51.0 264 1408 88 176 616 792 264 4314 88 3257 2729 352 1056 88 3785 10300 1232 88 1497 11268 88 352 176 2289 3785 88 2817 4049 88 3961 528 1056 62942
52.0 272 1450 91 181 634 816 272 4440 91 3353 2809 362 1087 91 3896 10602 1269 91 1540 11599 91 362 181 2356 3896 91 2900 4168 91 4078 544 1087 64790
53.0 280 1494 93 187 654 841 280 4577 93 3456 2896 374 1121 93 4016 10928 1308 93 1588 11956 93 374 187 2428 4016 93 2989 4297 93 4203 560 1121 66783
54.0 289 1543 96 193 675 868 289 4724 96 3567 2989 386 1157 96 4146 11280 1350 96 1639 12340 96 386 193 2507 4146 96 3085 4435 96 4338 578 1157 68932
55.0 299 1593 100 199 697 896 299 4878 100 3684 3086 398 1195 100 4281 11649 1394 100 1693 12744 100 398 199 2589 4281 100 3186 4580 100 4480 597 1195 71186
56.0 308 1645 103 206 720 925 308 5039 103 3805 3188 411 1234 103 4422 12031 1440 103 1748 13162 103 411 206 2674 4422 103 3290 4730 103 4627 617 1234 73522
57.0 319 1700 106 212 744 956 319 5205 106 3930 3293 425 1275 106 4568 12428 1487 106 1806 13596 106 425 212 2762 4568 106 3399 4886 106 4780 637 1275 75949
58.0 329 1756 110 219 768 988 329 5378 110 4061 3402 439 1317 110 4719 12840 1536 110 1866 14047 110 439 219 2853 4719 110 3512 5048 110 4939 658 1317 78468
59.0 340 1814 113 227 794 1021 340 5556 113 4196 3515 454 1361 113 4876 13268 1588 113 1928 14515 113 454 227 2948 4876 113 3629 5216 113 5103 680 1361 81079
60.0 352 1875 117 234 820 1055 352 5742 117 4336 3633 469 1406 117 5039 13710 1641 117 1992 14999 117 469 234 3047 5039 117 3750 5390 117 5273 703 1406 83784
61.0 363 1938 121 242 848 1090 363 5934 121 4481 3754 484 1453 121 5207 14168 1695 121 2059 15500 121 484 242 3148 5207 121 3875 5570 121 5449 727 1453 86583
62.0 375 2002 125 250 876 1126 375 6132 125 4630 3880 501 1502 125 5381 14642 1752 125 2127 16019 125 501 250 3254 5381 125 4005 5757 125 5632 751 1502 89479
63.0 388 2069 129 259 905 1164 388 6337 129 4785 4009 517 1552 129 5561 15132 1811 129 2199 16555 129 517 259 3363 5561 129 4139 5949 129 5820 776 1552 92474
64.0 401 2139 134 267 936 1203 401 6550 134 4946 4144 535 1604 134 5748 15639 1871 134 2272 17109 134 535 267 3475 5748 134 4277 6149 134 6015 802 1604 95571
65.0 414 2210 138 276 967 1243 414 6769 138 5111 4282 553 1658 138 5940 16163 1934 138 2348 17682 138 553 276 3592 5940 138 4421 6355 138 6216 829 1658 98773
66.0 428 2284 143 286 999 1285 428 6996 143 5283 4426 571 1713 143 6139 16704 1999 143 2427 18275 143 571 286 3712 6139 143 4569 6568 143 6425 857 1713 102083
67.0 443 2361 148 295 1033 1328 443 7230 148 5460 4574 590 1771 148 6345 17264 2066 148 2508 18888 148 590 295 3837 6345 148 4722 6788 148 6640 885 1771 105504
68.0 458 2440 153 305 1068 1373 458 7473 153 5643 4728 610 1830 153 6558 17843 2135 153 2593 19521 153 610 305 3965 6558 153 4880 7015 153 6863 915 1830 109041
69.0 473 2522 158 315 1103 1419 473 7723 158 5832 4886 630 1891 158 6778 18441 2207 158 2680 20175 158 630 315 4098 6778 158 5044 7250 158 7093 946 1891 112697
70.0 489 2606 163 326 1140 1466 489 7982 163 6027 5050 652 1955 163 7005 19060 2281 163 2769 20852 163 652 326 4235 7005 163 5213 7494 163 7331 977 1955 116475
71.0 505 2694 168 337 1179 1515 505 8250 168 6229 5219 673 2020 168 7240 19699 2357 168 2862 21551 168 673 337 4377 7240 168 5388 7745 168 7576 1010 2020 120380
72.0 522 2784 174 348 1218 1566 522 8526 174 6438 5394 696 2088 174 7482 20359 2436 174 2958 22273 174 696 348 4524 7482 174 5568 8004 174 7830 1044 2088 124417
73.0 540 2878 180 360 1259 1619 540 8812 180 6654 5575 719 2158 180 7733 21042 2518 180 3057 23020 180 719 360 4676 7733 180 5755 8273 180 8093 1079 2158 128589
74.0 558 2974 186 372 1301 1673 558 9108 186 6877 5762 743 2230 186 7993 21747 2602 186 3160 23792 186 743 372 4833 7993 186 5948 8550 186 8364 1115 2230 132900
75.0 576 3074 192 384 1345 1729 576 9413 192 7108 5955 768 2305 192 8261 22477 2689 192 3266 24590 192 768 384 4995 8261 192 6147 8837 192 8645 1153 2305 137357
